TeamId;ES L1 LW;ES L1 C;ES L1 RW;ES L1 LD;ES L1 RD;ES L2 LW;ES L2 C;ES L2 RW;ES L2 LD;ES L2 RD;ES L3 LW;ES L3 C;ES L3 RW;ES L3 LD;ES L3 RD;ES L4 LW;ES L4 C;ES L4 RW;ES L4 LD;ES L4 RD;PP5on4 L1 LW;PP5on4 L1 C;PP5on4 L1 RW;PP5on4 L1 LD;PP5on4 L1 RD;PP5on4 L2 LW;PP5on4 L2 C;PP5on4 L2 RW;PP5on4 L2 LD;PP5on4 L2 RD;PP5on3 L1 LW;PP5on3 L1 C;PP5on3 L1 RW;PP5on3 L1 LD;PP5on3 L1 RD;PP5on3 L2 LW;PP5on3 L2 C;PP5on3 L2 RW;PP5on3 L2 LD;PP5on3 L2 RD;PP4on3 L1 F1;PP4on3 L1 F2;PP4on3 L1 LD;PP4on3 L1 RD;PP4on3 L2 F1;PP4on3 L2 F2;PP4on3 L2 LD;PP4on3 L2 RD;PK4on5 L1 F1;PK4on5 L1 F2;PK4on5 L1 LD;PK4on5 L1 RD;PK4on5 L2 F1;PK4on5 L2 F2;PK4on5 L2 LD;PK4on5 L2 LD;PK4on5 L3 F1;PK4on5 L3 F2;PK4on5 L3 LD;PK4on5 L3 LD;PK3on5 L1 F1;PK3on5 L1 LD;PK3on5 L1 RD;PK3on5 L2 F1;PK3on5 L2 LD;PK3on5 L2 LD;PK3on4 L1 F1;PK3on4 L1 LD;PK3on4 L1 RD;PK3on4 L2 F1;PK3on4 L2 LD;PK3on4 L2 LD;4on4 L1 F1;4on4 L1 F2;4on4 L1 LD;4on4 L1 RD;4on4 L2 F1;4on4 L2 F2;4on4 L2 LD;4on4 L2 LD;3on3 L1 F1;3on3 L1 LD;3on3 L1 RD;3on3 L2 F1;3on3 L2 LD;3on3 L2 LD;Shootout 1;Shootout 2;Shootout 3;Shootout 4;Shootout 5;Goalie 1;Goalie 2;Extra Attacker 1;Extra Attacker 2;
502;151815;2169;78637;40052;49908;63705;49544;804;12036;173747;147293;49981;149286;148577;43486;142688;49918;5668;49929;49414;63705;147293;78637;49918;173747;151815;2169;804;149286;12036;63705;147293;78637;49918;173747;151815;2169;149286;804;12036;147293;63705;78637;173747;151815;49918;804;12036;151815;78637;40052;148577;149286;804;12036;49908;142688;2169;49929;49414;78637;40052;148577;151815;12036;49908;78637;40052;148577;151815;12036;49908;151815;78637;40052;49908;149286;63705;12036;173747;151815;78637;40052;804;63705;12036;151815;142688;804;149286;2169;3359;169680;151815;78637;;;;
503;50121;72450;31298;154321;44498;9078;82724;6196;166901;19734;50260;67365;47196;283;50123;35974;50043;9197;49590;12666;50121;72450;6196;44498;19734;9078;67365;47196;82724;12666;50121;67365;6196;72450;44498;9078;47196;31298;19734;12666;72450;67365;19734;44498;47196;50121;6196;12666;35974;82724;49590;50123;9078;50043;154321;166901;31298;50260;283;44498;35974;49590;50123;82724;154321;166901;35974;49590;50123;82724;154321;166901;82724;72450;154321;44498;50043;67365;166901;19734;67365;72450;44498;50043;82724;154321;67365;82724;47196;44498;50121;170536;167480;82724;72450;;;;
504;165301;1208;78377;66268;154481;81080;93163;81747;43734;12472;59932;11491;148742;68207;46387;38287;66384;49913;186941;4576;81080;1208;78377;66268;154481;59932;66384;49913;38287;12472;81080;1208;78377;66268;154481;59932;66384;49913;38287;12472;81080;78377;59932;66268;1208;38287;66384;154481;93163;1208;68207;46387;165301;81747;43734;4576;11491;148742;186941;154481;93163;68207;4576;1208;43734;46387;93163;68207;4576;1208;43734;46387;78377;1208;66268;154481;165301;93163;43734;12472;78377;1208;66268;165301;93163;154481;81080;148742;93163;81747;12472;1213;46365;1208;165301;;;;
505;49983;86689;76117;62108;182610;12227;621;49952;164510;142747;49845;67913;6733;49560;5628;35650;726;53661;49425;-1;49983;621;49952;67913;62108;49845;726;76117;35650;164510;49983;621;49952;67913;62108;49845;726;76117;35650;164510;67913;621;726;62108;49845;49983;49952;164510;86689;76117;62108;142747;53661;12227;164510;182610;6733;621;49560;5628;86689;62108;182610;76117;164510;142747;86689;62108;182610;76117;164510;142747;86689;621;62108;182610;76117;67913;164510;142747;86689;621;62108;76117;67913;164510;49983;76117;726;621;53661;1061;-1;621;86689;;;;
511;63913;79137;83924;143355;142973;152497;68419;91513;63103;143501;6858;77021;143400;142974;152203;143316;169344;143553;;5036;63913;79137;143316;142973;143355;152497;77021;83924;91513;143501;63913;79137;143316;143355;142973;152497;77021;83924;91513;143501;79137;143316;142973;143355;63913;83924;91513;143501;79137;68419;142974;143501;83924;63913;5036;152203;143400;91513;63103;142973;68419;142974;143501;79137;5036;152203;68419;142974;143501;79137;5036;152203;63913;79137;143355;142973;68419;83924;142974;143501;63913;79137;143355;68419;83924;142973;6858;77021;63913;68419;152497;143301;179830;143553;63913;;;;
512;167035;179850;15803;162967;39012;171795;151559;143414;59912;51308;6876;47162;41239;7344;7164;152461;33800;784;151585;;6876;33800;15803;162967;59912;167035;47162;143414;152461;39012;6876;33800;15803;162967;59912;167035;47162;143414;152461;39012;33800;15803;6876;162967;47162;167035;152461;59912;167035;179850;7344;51308;143414;171795;151585;39012;6876;151559;162967;7164;167035;7344;51308;179850;151585;39012;167035;7344;51308;179850;151585;39012;171795;167035;162967;39012;6876;15803;59912;51308;171795;167035;162967;6876;15803;39012;143414;6876;152461;47162;171795;86228;57993;167035;171795;;;;
513;177510;53157;163309;3829;71023;57188;143420;74504;142961;174558;5356;174591;73871;11986;143099;143513;7231;143358;195501;;177510;143420;163309;3829;142961;5356;174591;74504;73871;11986;177510;143420;163309;3829;142961;5356;174591;74504;73871;11986;143420;177510;142961;3829;74504;163309;73871;11986;53157;57188;143099;71023;163309;74504;11986;174558;73871;5356;3829;142961;57188;143099;71023;53157;11986;174558;57188;143099;71023;53157;11986;174558;177510;163309;3829;71023;74504;57188;142961;174558;177510;163309;3829;74504;57188;142961;177510;143420;73871;163309;74504;63402;32347;177510;163309;;;;
514;143073;91699;174620;57538;34930;174590;3609;2644;651;62272;46343;143435;161889;143337;63284;172267;8259;8548;7579;;46343;91699;8548;651;62272;143073;3609;8259;172267;57538;46343;91699;8548;651;62272;143073;3609;8259;172267;57538;8548;46343;143073;651;3609;91699;172267;62272;143435;143073;143337;34930;91699;3609;57538;63284;174620;174590;7579;62272;143435;143337;34930;143073;57538;63284;143435;143337;34930;143073;57538;63284;91699;143073;57538;34930;143435;3609;651;63284;91699;143073;57538;143435;3609;651;3609;172267;8548;91699;46343;62279;68627;143073;3609;;;;
515;74593;91380;91523;86350;63097;35031;72266;8412;74502;143360;5470;143539;64372;7337;34934;5796;143173;143529;63094;;74593;72266;91523;86350;74502;64372;143539;8412;143173;7337;74593;72266;91523;74502;86350;64372;143539;8412;143173;7337;72266;91523;74502;86350;74593;143539;143173;7337;5470;91380;63094;143360;35031;91523;86350;63097;143539;72266;74502;34934;91380;63094;143360;5470;86350;63097;91380;63094;143360;5470;86350;63097;91523;91380;86350;63097;143539;72266;74502;143360;91523;91380;86350;143539;72266;74502;5470;91380;143173;143539;35031;91403;18965;72266;91380;;;;
516;172288;85589;74316;88565;143445;6828;168433;68639;63106;161892;34941;143246;36601;38229;43995;63126;143064;61965;6943;;85589;168433;74316;88565;143445;172288;143064;36601;61965;43995;85589;168433;74316;88565;143445;172288;143064;36601;61965;43995;85589;168433;172288;88565;143064;74316;61965;143445;143246;34941;63106;161892;68639;6828;38229;143445;172288;85589;6943;43995;143246;63106;161892;34941;38229;143445;143246;63106;161892;34941;38229;143445;168433;85589;88565;143445;6828;172288;63106;161892;168433;85589;88565;6828;172288;143445;172288;85589;6828;143064;143445;80859;143036;168433;85589;;;;
517;143017;143352;64088;85476;37741;45516;169348;47092;170155;142949;9353;142988;8714;143349;143427;5812;172284;161886;177524;;143017;169348;47092;85476;37741;45516;172284;64088;143352;170155;143017;169348;47092;85476;37741;45516;172284;64088;143352;170155;143017;169348;47092;85476;45516;172284;143352;37741;8714;143352;170155;142949;45516;143017;143427;37741;64088;142988;177524;85476;143352;170155;142949;8714;143427;37741;143352;170155;142949;8714;143427;37741;143017;143352;85476;37741;64088;45516;170155;142949;143017;143352;85476;64088;45516;170155;143017;45516;172284;142988;161886;62530;167036;143352;143017;;;;
518;63090;164166;9494;86791;165368;143148;179845;6877;62551;151241;143169;7929;63909;43816;4914;8284;62285;8121;68619;;63090;7929;9494;63909;62551;143148;164166;6877;8121;43816;63090;7929;9494;63909;62551;143148;164166;6877;43816;165368;9494;63090;63909;62551;143148;7929;6877;43816;143148;62285;68619;165368;6877;8121;86791;4914;8284;164166;43816;151241;62285;68619;4914;143148;86791;165368;62285;68619;4914;143148;86791;165368;143148;63090;86791;165368;6877;9494;62551;151241;9494;63090;165368;6877;143148;86791;143148;9494;62285;179845;6877;143330;36496;9494;63090;;;;
519;169374;163485;164109;165130;143001;143357;46672;161884;143310;4826;5753;161901;54250;169369;34937;62602;143273;9363;13802;;143357;163485;164109;161884;169369;169374;161901;54250;165130;13802;143357;163485;164109;161884;169369;169374;161901;54250;165130;13802;161884;163485;143357;169369;161901;164109;169374;165130;164109;5753;165130;143001;46672;169374;143310;34937;143273;62602;169369;4826;5753;165130;143001;164109;143310;34937;5753;165130;143001;164109;143310;34937;163485;164109;165130;143001;46672;169374;143310;4826;163485;164109;165130;46672;169374;143310;169374;163485;143357;164109;161884;22413;169323;164109;169374;;;;
520;152488;81648;151229;164164;142958;76442;86230;7269;179824;7281;63845;142979;57190;32464;4209;4175;54266;63100;;187963;86230;81648;7269;142979;164164;4175;54266;151229;152488;187963;86230;81648;7269;142979;164164;4175;54266;151229;152488;187963;86230;81648;7269;164164;4175;142979;152488;187963;152488;151229;179824;142958;76442;54266;164164;4209;63845;57190;32464;7281;152488;179824;142958;151229;164164;4209;152488;179824;142958;151229;164164;4209;86230;81648;164164;142958;151229;152488;179824;7281;86230;81648;164164;151229;152488;142958;151229;81648;54266;86230;152488;155474;8223;81648;151229;;;;
521;74374;5072;5226;78624;33837;5367;47114;143486;7374;179848;6622;63135;40561;159844;5842;9362;8384;8700;185077;;74374;63135;143486;78624;33837;5367;5072;40561;6622;179848;74374;63135;143486;78624;33837;5367;5072;40561;6622;179848;74374;63135;5072;78624;5367;143486;6622;33837;74374;5226;7374;33837;143486;5072;159844;179848;5367;6622;185077;5842;5226;7374;33837;74374;159844;179848;5226;7374;33837;74374;159844;179848;5226;74374;78624;33837;143486;5072;159844;179848;5226;74374;78624;143486;5072;33837;143486;5226;5367;63135;5072;63830;143523;74374;5072;;;;
522;164147;143385;58333;34936;-1;53222;164129;7135;-1;68531;182746;56178;169328;151613;7362;8302;200763;143098;;;53222;143385;58333;-1;-1;182746;164129;169328;68531;34936;53222;143385;58333;-1;-1;182746;164129;169328;68531;34936;53222;58333;-1;-1;182746;169328;143098;68531;143385;164129;34936;151613;7135;58333;-1;7362;200763;8302;-1;68531;143385;34936;151613;164129;-1;7362;143385;34936;151613;164129;-1;7362;143385;58333;34936;-1;164129;164147;-1;68531;143385;58333;-1;164129;164147;34936;143385;164129;164147;200763;53222;54290;8035;58333;143385;;;;
523;151232;89850;6909;143107;1295;151591;38033;17491;6913;18292;143088;6612;8385;143068;8237;172276;5781;182754;35070;;151232;5781;6909;143107;18292;38033;89850;17491;6612;1295;151232;5781;6909;143107;18292;38033;89850;17491;6612;1295;5781;151232;6909;143107;38033;89850;17491;18292;89850;143088;6913;1295;151232;151591;143068;8237;38033;6909;35070;18292;143088;6913;1295;89850;143068;8237;143088;6913;1295;89850;143068;8237;151232;89850;143107;1295;6909;151591;6913;18292;151232;89850;1295;6909;151591;6913;89850;151232;151591;6612;143107;4622;89998;89850;151232;;;;
524;168683;151607;151243;41167;69538;59179;168494;143141;64296;143285;143130;143097;34953;6840;169316;6830;63741;142240;7843;;143130;168494;6830;143097;7843;168683;151607;151243;59179;41167;143130;168494;6830;143097;7843;168683;151607;151243;59179;41167;143130;168494;143097;7843;151607;168683;6830;41167;168683;151607;6840;143285;151243;59179;41167;169316;142240;34953;64296;69538;168683;6840;143285;151607;41167;169316;168683;6840;143285;151607;41167;169316;168494;151607;41167;69538;59179;168683;64296;143285;151607;168494;41167;59179;168683;64296;151607;59179;168494;143097;143130;64961;76951;151607;168683;;;;
543;176284;86090;17370;73050;143997;165824;91682;51104;18303;32332;51170;34703;4879;5811;30554;-1;72014;32605;34933;30579;176284;34703;17370;143997;73050;-1;72014;4879;5811;18303;176284;34703;17370;143997;73050;-1;72014;4879;5811;18303;17370;176284;73050;143997;4879;34703;72014;5811;91682;86090;18303;30554;165824;32605;34933;32332;51170;51104;73050;143997;86090;18303;30554;91682;34933;32332;86090;18303;30554;91682;34933;32332;91682;86090;73050;143997;17370;176284;18303;32332;91682;86090;143997;17370;176284;73050;176284;86090;17370;165824;91682;152201;7821;176284;86090;;;;
545;74008;63200;58859;5881;143881;30428;50678;146657;73650;68421;6107;52315;6156;264;167106;3069;72032;12592;10339;68025;30428;6107;146657;143881;68421;74008;63200;58859;167106;10339;30428;6107;146657;74008;143881;3069;63200;58859;68421;167106;6107;30428;74008;143881;3069;146657;167106;68421;72032;63200;5881;143881;52315;50678;73650;68025;58859;74008;264;167106;63200;5881;143881;72032;73650;264;63200;5881;143881;72032;73650;264;63200;74008;5881;143881;146657;58859;73650;167106;63200;74008;143881;146657;58859;167106;74008;30428;63200;50678;72032;4803;67683;74008;146657;;;;
546;65715;145894;53650;9636;4076;3353;87073;30684;51136;6369;1709;176299;7857;51142;51116;51163;56066;27732;12382;161922;65715;145894;30684;87073;4076;1709;56066;53650;6369;51136;65715;145894;30684;87073;4076;1709;56066;53650;6369;51136;87073;145894;65715;4076;1709;56066;51136;6369;3353;176299;9636;161922;51163;53650;51142;51116;145894;27732;51136;4076;3353;9636;161922;176299;51142;51116;3353;9636;161922;176299;51142;51116;87073;145894;9636;4076;65715;176299;51136;6369;87073;145894;4076;65715;176299;6369;176299;145894;56066;7857;65715;7063;3165;176299;87073;;;;
547;4584;150238;46871;143719;11763;44384;80814;50886;11742;51166;50660;63956;150265;51156;11822;51135;11155;146923;6117;31623;50660;150238;50886;80814;143719;44384;63956;150265;46871;51166;50660;150238;50886;80814;143719;44384;63956;150265;46871;51166;50886;150238;80814;143719;63956;150265;50660;51166;11155;146923;11742;31623;4584;46871;51156;11763;51135;44384;6117;11822;146923;11742;31623;11155;51156;11763;146923;11742;31623;11155;51156;11763;46871;150238;143719;11763;4584;50886;11742;51166;46871;150238;143719;4584;50886;11742;150238;4584;150265;11822;46871;46790;150345;150238;150265;;;;
548;74563;14114;164840;18563;52677;46397;6191;54089;150310;51158;6049;2186;7862;67684;5871;5492;11272;29419;-1;30532;74563;14114;54089;6191;150310;46397;2186;7862;164840;18563;74563;14114;54089;6191;150310;46397;2186;7862;164840;18563;74563;14114;6191;150310;7862;54089;164840;18563;164840;6049;18563;52677;2186;46397;67684;51158;7862;5492;5871;30532;6049;18563;52677;164840;67684;51158;6049;18563;52677;164840;67684;51158;14114;74563;18563;52677;6191;164840;150310;51158;14114;74563;18563;6191;164840;150310;74563;46397;14114;6049;164840;160650;82817;74563;14114;;;;
549;51167;12373;147187;66121;11129;63949;146035;153610;52916;47152;1465;83572;46840;87688;72015;72031;151873;11696;8024;10820;51167;12373;153610;66121;11129;1465;83572;46840;147187;10820;51167;12373;153610;66121;11129;1465;83572;46840;147187;10820;46840;153610;11129;66121;1465;51167;12373;10820;151873;146035;52916;8024;147187;72031;87688;47152;83572;12373;66121;72015;146035;52916;8024;151873;87688;47152;146035;52916;8024;151873;87688;47152;146035;12373;66121;11129;83572;147187;52916;47152;146035;12373;66121;83572;147187;11129;63949;72031;12373;147187;146035;49864;59933;12373;146035;;;;
550;13985;90455;1886;42671;1408;150212;56145;12614;161296;72034;5824;72033;34653;150155;11834;28494;51141;466;30753;51109;13985;90455;34653;56145;1408;28494;72033;1886;11834;42671;13985;90455;34653;56145;1408;28494;72033;1886;11834;42671;13985;90455;56145;1408;72033;28494;42671;11834;1886;150212;150155;72034;5824;12614;42671;51109;51141;466;161296;1408;150212;150155;72034;1886;42671;51109;150212;150155;72034;1886;42671;51109;13985;90455;42671;1408;150212;56145;161296;72034;13985;90455;1408;150212;56145;72034;90455;1886;72033;13985;12614;71660;53895;90455;13985;;;;
551;63359;149626;63948;19310;19302;7886;72848;1274;19784;471;51115;73044;18989;62638;72024;34715;6665;5916;6137;7835;7886;149626;63948;471;19310;34715;72848;1274;19302;72024;7886;149626;63948;471;19310;34715;72848;1274;19302;72024;72848;149626;19310;471;7886;63948;34715;19302;1274;73044;19784;7835;63359;18989;62638;19302;6665;51115;19310;72024;73044;19784;7835;1274;62638;19302;73044;19784;7835;1274;62638;19302;72848;149626;19310;19302;63948;73044;19784;471;72848;149626;19302;63948;73044;471;18989;1274;73044;149626;6665;17711;12406;149626;18989;;;;
552;79138;57597;64900;75342;11759;141594;69896;146284;77111;174917;57178;85117;145486;77090;85247;78870;91581;91221;;;79138;57597;64900;85247;11759;57178;91221;146284;174917;75342;79138;57597;64900;85247;11759;57178;91221;146284;174917;75342;91221;57597;79138;85247;146284;64900;174917;11759;79138;69896;75342;11759;141594;64900;77111;174917;146284;85117;77090;85247;69896;75342;11759;79138;77111;174917;69896;75342;11759;79138;77111;174917;64900;79138;75342;11759;69896;141594;77111;174917;64900;79138;11759;57597;141594;174917;85117;57178;91221;146284;78870;85489;174017;79138;146284;;;;
553;85738;143995;85769;162480;3029;140413;5624;64728;86457;31536;143966;11476;140402;86866;1929;164321;145497;148866;;;85738;5624;64728;86866;162480;140413;11476;140402;143995;3029;85738;5624;64728;86866;162480;140413;11476;140402;143995;3029;5624;85738;11476;86866;64728;143995;3029;162480;164321;143995;3029;31536;85769;64728;162480;1929;140402;140413;86457;86866;164321;3029;31536;143995;162480;1929;164321;3029;31536;143995;162480;1929;85769;143995;162480;3029;85738;64728;86457;31536;85769;143995;162480;140402;64728;3029;140402;140413;86866;5624;162480;70573;37424;143995;145497;;;;
554;12849;86019;68136;66922;28822;140161;85317;88233;143198;152286;143656;141328;162493;58835;168294;34;4183;85823;;;12849;85317;162493;34;168294;140161;141328;68136;88233;28822;12849;85317;162493;34;168294;140161;141328;68136;88233;28822;85317;12849;34;168294;140161;162493;68136;28822;68136;140161;143198;152286;143656;88233;66922;28822;86019;141328;58835;168294;140161;143198;152286;68136;66922;28822;68136;66922;152286;140161;143198;28822;12849;86019;143198;28822;68136;140161;66922;152286;12849;86019;28822;68136;140161;66922;88233;34;68136;143656;140161;3633;9455;86019;88233;;;;
555;47105;46656;88628;163438;5035;8486;9426;23458;30099;-1;27670;6253;6265;38806;40308;-1;449;2138;;;27670;6253;88628;47105;30099;-1;46656;23458;5035;-1;27670;6253;88628;47105;30099;-1;46656;23458;5035;-1;27670;6253;47105;30099;88628;-1;23458;5035;46656;88628;163438;5035;47105;9426;38806;-1;6265;23458;40308;30099;88628;163438;5035;46656;38806;-1;88628;163438;5035;46656;38806;-1;46656;88628;163438;5035;9426;47105;30099;-1;46656;88628;163438;9426;47105;5035;47105;8486;46656;163438;9426;56316;36115;88628;47105;;;;
556;151861;13630;57306;168278;75214;85755;85556;37280;175721;10378;67634;64725;89536;-1;81283;37969;143562;38291;;;37969;13630;37280;81283;-1;151861;143562;89536;85755;75214;37969;13630;37280;81283;-1;151861;143562;89536;85755;75214;37969;13630;37280;81283;89536;143562;151861;-1;38291;151861;168278;75214;57306;85755;175721;10378;85556;67634;-1;81283;38291;168278;75214;151861;175721;10378;38291;168278;75214;151861;175721;10378;151861;13630;168278;75214;57306;85755;175721;10378;151861;13630;75214;57306;85755;168278;13630;57306;10378;151861;89536;43925;80596;13630;151861;;;;
558;50524;43821;78627;86942;87032;185447;86953;147133;85875;37765;4725;57898;40207;37559;65119;3519;69254;8042;;;50524;86953;78627;85875;86942;185447;3519;147133;87032;37765;50524;86953;78627;85875;86942;185447;3519;147133;87032;37765;50524;86953;185447;85875;78627;3519;87032;86942;43821;147133;37559;65119;57898;78627;86942;87032;69254;40207;85875;37765;43821;37559;65119;147133;86942;87032;43821;37559;65119;147133;86942;87032;86953;43821;86942;87032;69254;78627;85875;65119;86953;43821;86942;69254;78627;87032;85875;3519;185447;86942;50524;86686;161129;78627;86953;;;;
560;44420;62119;29110;1231;58820;-1;58006;2935;160883;-1;75987;38313;-1;-1;-1;31009;70992;42272;;;-1;62119;29110;58820;1231;44420;58006;42272;70992;-1;-1;62119;29110;58820;1231;75987;58006;42272;70992;-1;58006;62119;1231;58820;29110;70992;42272;-1;58006;62119;-1;-1;-1;38313;160883;58820;31009;2935;1231;-1;62119;-1;-1;58006;160883;58820;62119;-1;-1;58006;160883;58820;58006;62119;1231;58820;38313;44420;160883;-1;58006;62119;58820;38313;44420;-1;58006;44420;-1;38313;62119;11851;65324;58006;44420;;;;
561;160873;100;9746;22463;14127;45597;-1;-1;32019;40081;35193;7027;35589;36134;45026;2678;2612;157997;;;45597;100;35589;22463;14127;160873;-1;-1;32019;36134;45597;100;35589;22463;14127;160873;-1;-1;32019;36134;-1;100;35589;22463;160873;-1;45597;14127;-1;35193;32019;40081;9746;45597;36134;14127;2678;160873;45026;22463;-1;32019;40081;35193;36134;45026;-1;32019;40081;35193;36134;45026;9746;100;22463;14127;-1;-1;32019;40081;9746;100;22463;-1;-1;36134;100;35193;-1;35589;7027;43264;46468;100;-1;;;;
562;168195;13744;161963;80838;67831;68168;12727;14789;66750;46873;6556;35039;3333;29420;4239;190417;6276;33257;46592;;68168;13744;14789;67831;66750;6556;12727;161963;168195;46592;68168;13744;14789;67831;66750;6556;12727;161963;168195;46592;13744;68168;6556;67831;14789;168195;161963;66750;161963;168195;80838;46873;12727;35039;29420;67831;6276;3333;66750;4239;168195;80838;46873;161963;29420;67831;168195;80838;46873;161963;29420;67831;68168;168195;80838;67831;13744;161963;66750;46873;68168;168195;67831;13744;161963;80838;6556;168195;33257;6276;35039;76574;11438;68168;161963;;;;
563;75394;176636;6285;87058;143614;86749;5412;143684;4397;36899;20564;28688;177587;72555;149816;6565;143620;36987;179980;;75394;176636;143684;6565;36899;86749;5412;177587;87058;143614;75394;176636;143684;6565;36899;86749;5412;177587;87058;143614;75394;176636;6565;36899;177587;143684;5412;87058;86749;36987;87058;143614;75394;20564;179980;149816;5412;6285;4397;36899;36987;87058;143614;86749;179980;149816;36987;87058;143614;86749;179980;149816;176636;75394;87058;143614;5412;86749;4397;36899;176636;75394;87058;5412;86749;143614;75394;6285;176636;86749;20564;179950;34168;75394;176636;;;;
564;91576;91247;46738;7675;85429;163148;66917;153588;17912;174733;68011;17457;36977;3330;13553;153612;40089;143732;57148;;163148;91247;36977;57148;174733;91576;66917;46738;7675;17912;163148;91247;36977;57148;174733;91576;66917;46738;7675;17912;163148;91247;36977;57148;91576;66917;7675;174733;143732;153588;3330;85429;46738;91576;13553;174733;153612;68011;7675;57148;153588;3330;85429;143732;13553;174733;153588;3330;85429;143732;13553;174733;91247;91576;7675;85429;36977;163148;17912;174733;91247;91576;7675;153588;163148;17912;91247;153612;36977;68011;46738;78251;320;91576;91247;;;;
565;57161;78853;78343;84093;4180;78100;70365;6848;90320;17691;2460;168029;3395;36339;34143;18275;167123;167124;7439;;78100;78853;78343;167123;4180;57161;167124;3395;70365;84093;78100;78853;78343;167123;4180;57161;167124;3395;70365;84093;78343;78853;78100;4180;167124;167123;57161;84093;57161;70365;90320;17691;6848;168029;84093;4180;3395;2460;36339;34143;57161;90320;17691;70365;84093;4180;57161;90320;17691;70365;84093;4180;57161;78853;84093;17691;168029;70365;90320;4180;57161;78853;4180;168029;70365;17691;57161;167123;167124;78343;70365;170042;4504;78853;57161;;;;
566;622;146951;1526;143628;67998;143952;4071;143998;143723;66226;5777;83798;66963;8649;5713;3424;13894;11651;36127;;5777;146951;1526;143628;143723;3424;4071;143998;13894;67998;5777;146951;1526;143628;143723;3424;4071;143998;13894;67998;146951;1526;143723;143628;5777;4071;13894;67998;622;83798;8649;67998;143998;143952;36127;66226;1526;66963;143628;5713;83798;8649;67998;143952;36127;66226;83798;8649;67998;143952;36127;66226;146951;1526;143628;67998;83798;4071;143723;66226;146951;1526;143628;83798;4071;143723;1526;146951;143952;11651;143998;85633;64721;146951;1526;;;;
567;8939;57792;86494;38217;6151;10153;14242;59615;14591;10640;22177;153605;33291;85135;169518;13287;19279;90265;;45570;8939;14242;90265;86494;45570;10153;153605;59615;85135;6151;8939;14242;90265;86494;45570;10153;153605;59615;85135;6151;90265;14242;8939;45570;10153;86494;59615;85135;8939;57792;38217;169518;10153;86494;14591;10640;59615;22177;85135;6151;57792;38217;169518;8939;14591;10640;57792;38217;169518;8939;14591;10640;86494;8939;38217;6151;59615;10153;85135;10640;86494;8939;38217;59615;10153;85135;8939;90265;19279;14242;86494;170037;67625;8939;10153;;;;
568;87801;14144;58013;10814;143626;64714;58815;85857;5981;6125;143691;11680;12222;67933;66738;5676;68037;57437;;68161;5676;14144;85857;11680;67933;87801;68037;58013;64714;10814;5676;14144;85857;11680;67933;87801;68037;58013;64714;10814;85857;14144;5676;67933;68037;11680;87801;10814;64714;87801;68161;143626;58815;58013;10814;6125;57437;12222;5981;66738;87801;68161;143626;64714;5981;6125;87801;68161;143626;64714;5981;6125;14144;87801;5981;143626;58815;64714;10814;6125;14144;87801;5981;58013;64714;10814;143691;64714;85857;57437;11680;64923;38228;58013;14144;;;;
569;90539;58293;163601;86790;85475;21339;13903;14250;91232;64797;26637;3414;84083;309;6391;75826;19286;66227;167621;;19286;58293;84083;86790;85475;90539;13903;14250;64797;167621;19286;58293;84083;86790;85475;90539;13903;14250;64797;167621;19286;58293;85475;86790;90539;84083;167621;64797;163601;75826;309;85475;21339;90539;91232;64797;13903;26637;167621;6391;75826;309;85475;163601;91232;64797;75826;309;85475;163601;91232;64797;90539;163601;86790;85475;26637;58293;91232;64797;90539;163601;85475;21339;58293;86790;163601;3414;58293;19286;14250;14266;483;13903;3414;;;;
570;150119;80846;13904;143922;85612;59244;5988;14177;13584;147030;160946;5236;827;35956;34202;14150;12363;53302;83753;;59244;5988;13904;85612;13584;53302;80846;827;12363;147030;59244;5988;13904;85612;13584;12363;80846;827;53302;147030;5988;13904;59244;85612;12363;80846;53302;147030;80846;5236;143922;147030;150119;14177;13584;85612;14150;160946;35956;34202;5236;143922;147030;80846;13584;85612;5236;143922;147030;80846;13584;85612;13904;80846;143922;85612;5988;150119;13584;147030;13904;80846;85612;5988;150119;143922;5988;80846;13904;150119;12363;22684;90734;80846;13904;;;;
571;12364;166507;32247;11848;173451;36906;1099;91268;164316;169496;147025;20198;6472;57721;4168;44143;12111;44536;19299;;36906;20198;6472;169496;164316;12364;1099;32247;4168;173451;36906;20198;6472;169496;164316;12364;1099;32247;4168;173451;6472;20198;32247;169496;36906;1099;4168;164316;166507;12364;11848;173451;91268;147025;164316;57721;12111;44143;19299;4168;166507;11848;173451;12364;164316;57721;166507;11848;173451;12364;164316;57721;12364;166507;11848;173451;1099;32247;164316;169496;12364;166507;173451;1099;32247;169496;12364;32247;36906;12111;19299;4386;40087;166507;12364;;;;
572;86844;818;143592;13814;7501;152491;15811;14337;44373;72837;12252;143610;33253;12928;188041;143841;67418;72889;18758;;86844;818;14337;13814;44373;152491;143610;33253;12928;7501;86844;818;14337;13814;44373;152491;143610;33253;12928;7501;86844;818;44373;13814;14337;152491;143610;12928;143592;12252;18758;72837;152491;86844;13814;7501;143610;15811;44373;188041;12252;18758;72837;143592;13814;7501;12252;18758;72837;143592;13814;7501;818;86844;13814;7501;15811;152491;44373;72837;818;86844;13814;15811;152491;44373;818;15811;143610;152491;67418;73939;84430;86844;818;;;;
